2017-11-14T07:12, 2017-11-15T00:47, 1055
2017-11-15T08:20, 2017-11-16T06:55, 1355
2017-11-16T07:50, 2017-11-17T02:30, 1120
2017-11-17T08:50, 2017-11-18T04:18, 1168
2017-11-18T12:01, 2017-11-19T05:11, 1030
2017-11-19T12:02, 2017-11-20T02:10, 848
2017-11-20T02:50, 2017-11-20T06:42, 232
2017-11-20T07:17, 2017-11-20T20:15, 778
2017-11-20T20:24, 2017-11-20T22:40, 136
2017-11-20T23:15, 2017-11-21T01:51, 156
2017-11-21T07:25, 2017-11-22T00:25, 1020
2017-11-22T00:55, 2017-11-22T02:00, 65
2017-11-22T09:57, 2017-11-23T01:15, 918
2017-11-23T02:25, 2017-11-24T02:00, 1415
2017-11-24T08:22, 2017-11-25T01:58, 1056
2017-11-25T11:35, 2017-11-26T03:25, 950
2017-11-26T10:20, 2017-11-27T03:30, 1030
2017-11-27T05:42, 2017-11-28T01:26, 1184
2017-11-28T06:38, 2017-11-28T22:35, 957
2017-11-29T00:03, 2017-11-29T02:04, 121
2017-11-29T09:31, 2017-11-30T01:27, 956
2017-11-30T06:54, 2017-12-01T00:00, 1026
2017-12-01T08:41, 2017-12-02T00:56, 975
2017-12-02T09:39, 2017-12-03T01:01, 922
2017-12-03T09:57, 2017-12-03T23:55, 838
2017-12-04T05:43, 2017-12-04T06:45, 62
2017-12-04T07:20, 2017-12-04T21:00, 820
2017-12-05T07:00, 2017-12-06T01:00, 1080
2017-12-06T06:52, 2017-12-07T02:29, 1177
2017-12-07T12:16, 2017-12-08T05:37, 1041
2017-12-08T07:24, 2017-12-08T20:49, 805
2017-12-09T01:18, 2017-12-09T03:00, 102
2017-12-09T10:56, 2017-12-10T01:13, 857
2017-12-10T08:00, 2017-12-11T02:00, 1080
2017-12-11T10:51, 2017-12-12T04:30, 1059
2017-12-12T12:31, 2017-12-13T08:25, 1194
2017-12-13T09:00, 2017-12-13T09:05, 5
2017-12-13T10:20, 2017-12-13T22:20, 720
2017-12-14T11:37, 2017-12-15T20:52, 1995
2017-12-16T10:36, 2017-12-17T01:56, 920
2017-12-17T07:00, 2017-12-17T23:30, 990
2017-12-18T12:39, 2017-12-19T03:40, 901
2017-12-19T09:44, 2017-12-20T01:30, 946
2017-12-20T11:55, 2017-12-21T05:06, 1031
2017-12-21T13:12, 2017-12-22T03:37, 865
